[Engine] dispatcher started
[Engine] user ,passwork inited
Engine started
300377, 93718040, 8.38, 400
300377, 93718490, 0, 1100
300377, 93718490, 0, 1000
300377, 93718600, 0, 500
300377, 93718600, 0, 700
300377, 93718600, 0, 1000
300377, 93718610, 0, 200
300377, 93718620, 0, 900
300377, 93718660, 0, 900
300377, 93719860, 0, 1100
300377, 93719860, 0, 1200
300377, 93719860, 0, 1300
300377, 93719870, 0, 300
300377, 93720060, 0, 200
300377, 93720060, 0, 100
300377, 93720060, 0, 100
300377, 93720060, 0, 100
300377, 93720070, 0, 100
300377, 93720090, 0, 200
300377, 93721590, 0, 1200
300377, 93721590, 0, 3000
300377, 93721750, 0, 2500
300377, 93724010, 8.38, 600
300377, 93725860, 0, 400
300377, 93725940, 0, 700
300377, 93725960, 8.38, 700
300377, 93728860, 8.38, 200
300377, 93728860, 8.38, 100
300377, 93731110, 8.4, 400
300377, 93731110, 8.4, 100
300377, 93731110, 8.4, 100
300377, 93732150, 0, 30000
300377, 93732240, 0, 3000
300377, 93733020, 8.39, 100
300377, 93735920, 8.39, 100
300377, 93735920, 8.39, 100
300377, 93735960, 8.39, 100
300377, 93736570, 8.39, 200
300377, 93736580, 8.39, 200
300377, 93736750, 8.39, 400
300377, 93736840, 8.39, 100
300377, 93737090, 8.39, 300
300377, 93737750, 0, 9800
300377, 93737760, 0, 100
300377, 93737840, 0, 1300
300377, 93738160, 8.39, 100
300377, 93740860, 0, 800
300377, 93740860, 0, 16500
300377, 93740970, 8.4, 400
300377, 93740970, 8.4, 400
300377, 93740970, 0, 800
300377, 93740970, 0, 16500
300377, 93740970, 8.4, 500
300377, 93741940, 8.39, 100
300377, 93742040, 8.4, 400
300377, 93742040, 8.4, 100
300377, 93742040, 8.4, 100
300377, 93742040, 8.41, 300
300377, 93742040, 8.41, 200
300377, 93742370, 0, 300
300377, 93742730, 0, 5000
300377, 93743860, 0, 1500
300377, 93743860, 0, 900
300377, 93743860, 0, 2200
300377, 93743890, 8.41, 100
300377, 93743920, 0, 15200
300377, 93743980, 0, 900
300377, 93743980, 0, 900
300377, 93743980, 0, 1500
300377, 93744010, 0, 5800
300377, 93746750, 0, 1900
300377, 93747420, 8.4, 300
300377, 93747940, 8.4, 300
300377, 93749830, 8.4, 300
300377, 93749830, 8.4, 400
300377, 93749840, 0, 1200
300377, 93749840, 0, 1200
300377, 93749840, 0, 1100
300377, 93749840, 0, 100
300377, 93749840, 0, 100
300377, 93749840, 0, 100
300377, 93749840, 0, 100
300377, 93749840, 0, 100
300377, 93749840, 0, 100
300377, 93749840, 0, 100
300377, 93749850, 0, 100
300377, 93749850, 0, 100
300377, 93749850, 0, 100
300377, 93749860, 0, 100
300377, 93749860, 0, 100
300377, 93749880, 0, 100
300377, 93749890, 0, 100
300377, 93749900, 0, 100
300377, 93749910, 0, 10000
300377, 93749920, 0, 100
300377, 93749930, 0, 100
300377, 93749940, 0, 100
300377, 93749970, 0, 100
300377, 93749970, 0, 100
300377, 93749970, 0, 100
300377, 93749970, 0, 100
300377, 93749970, 0, 100
300377, 93749970, 0, 100
300377, 93750420, 8.41, 200
300377, 93750420, 8.41, 900
300377, 93750420, 8.41, 200
300377, 93750620, 8.4, 2000
300377, 93750630, 0, 1300
300377, 93750670, 0, 800
300377, 93752840, 8.4, 200
300377, 93752850, 8.4, 100
300377, 93754100, 8.4, 1800
300377, 93755720, 8.4, 100
300377, 93755860, 8.4, 300
300377, 93756560, 8.4, 300
300377, 93756990, 8.4, 400
300377, 93757830, 0, 3000
300377, 93758840, 8.4, 200
300377, 93759270, 0, 200
300377, 93759300, 8.41, 200
300377, 93759860, 8.41, 500
300377, 93759860, 8.41, 700
300377, 93759860, 8.41, 400
300377, 93759860, 8.41, 500
300377, 93759950, 8.4, 200
300377, 93800100, 8.4, 300
300377, 93800220, 8.4, 100
300377, 93800400, 0, 1200
300377, 93800570, 8.4, 500
300377, 93801630, 0, 2200
300377, 93801630, 8.4, 200
300377, 93801630, 8.4, 100
300377, 93801630, 8.4, 100
300377, 93801640, 8.4, 1600
300377, 93801640, 8.4, 200
300377, 93801860, 8.4, 200
300377, 93802970, 8.4, 100
300377, 93805870, 8.4, 300
300377, 93806040, 8.4, 300
300377, 93806130, 0, 1000
300377, 93806200, 0, 800
300377, 93806400, 8.4, 5100
300377, 93806400, 8.4, 1400
300377, 93806400, 8.4, 2200
300377, 93806400, 8.4, 200
300377, 93806400, 8.4, 3200
300377, 93806400, 8.4, 5000
300377, 93807870, 0, 100
300377, 93807890, 8.4, 3700
300377, 93807890, 8.4, 3500
300377, 93808160, 8.4, 300
300377, 93808220, 0, 1000
300377, 93808990, 8.39, 200
300377, 93809000, 0, 100
300377, 93809760, 8.4, 300
300377, 93809790, 8.4, 2000
300377, 93809790, 8.4, 1200
300377, 93809790, 8.4, 200
300377, 93809810, 8.4, 200
300377, 93809810, 8.4, 100
300377, 93809820, 8.4, 400
300377, 93809820, 8.4, 200
300377, 93809820, 8.4, 100
300377, 93809890, 8.4, 300
300377, 93809890, 8.4, 100
300377, 93809890, 8.4, 700
300377, 93809890, 8.4, 500
300377, 93809900, 8.4, 100
300377, 93809900, 8.4, 400
300377, 93809900, 8.4, 100
300377, 93809900, 8.4, 600
300377, 93810760, 0, 800
300377, 93810800, 8.41, 200
300377, 93810800, 8.41, 400
300377, 93810800, 8.41, 400
300377, 93810800, 8.41, 400
300377, 93810800, 8.41, 100
300377, 93810800, 8.41, 400
300377, 93810800, 8.41, 100
300377, 93810800, 8.41, 400
300377, 93810800, 8.41, 100
300377, 93810800, 8.41, 500
300377, 93810800, 8.41, 500
300377, 93810800, 8.41, 500
300377, 93810800, 8.41, 400
300377, 93810800, 8.41, 3200
300377, 93810800, 8.41, 600
300377, 93810840, 0, 400
300377, 93810850, 0, 600
300377, 93810850, 0, 600
300377, 93810850, 8.41, 600
300377, 93810850, 8.41, 700
300377, 93810850, 8.41, 100
300377, 93810860, 8.41, 1400
300377, 93810870, 8.41, 3000
300377, 93810870, 8.41, 700
300377, 93810870, 8.41, 300
300377, 93810870, 8.41, 900
300377, 93810880, 8.4, 300
300377, 93810910, 8.42, 100
300377, 93810910, 8.42, 100
300377, 93810920, 0, 900
300377, 93810920, 0, 900
300377, 93810920, 0, 900
300377, 93810920, 0, 2200
300377, 93810920, 0, 1500
300377, 93810920, 0, 200
300377, 93810930, 0, 5900
300377, 93810940, 8.42, 200
300377, 93810940, 8.42, 200
300377, 93810950, 8.42, 200
300377, 93810980, 8.42, 200
300377, 93811020, 8.42, 200
300377, 93811040, 0, 2300
300377, 93811090, 0, 3600
300377, 93811670, 8.41, 700
300377, 93811820, 8.41, 1200
300377, 93811960, 8.41, 1600
300377, 93813840, 8.41, 600
300377, 93813840, 8.41, 600
300377, 93813850, 0, 1700
300377, 93813850, 0, 3300
300377, 93813850, 0, 3000
300377, 93813950, 0, 400
300377, 93814410, 8.41, 300
300377, 93814410, 8.41, 100
300377, 93814410, 8.41, 100
300377, 93814410, 8.41, 300
300377, 93814420, 8.41, 100
300377, 93814460, 8.41, 100
300377, 93814460, 8.41, 100
300377, 93814540, 8.43, 500
300377, 93814540, 8.43, 100
300377, 93814540, 8.43, 1000
300377, 93814540, 8.43, 2000
300377, 93814680, 8.43, 1100
300377, 93814790, 8.43, 300
300377, 93814890, 8.43, 100
300377, 93814950, 8.4, 800
300377, 93814950, 8.4, 500
300377, 93816330, 0, 100
300377, 93816440, 8.43, 2500
300377, 93816440, 8.43, 500
300377, 93816530, 8.43, 400
300377, 93816530, 8.43, 500
300377, 93816620, 8.43, 400
300377, 93816620, 8.43, 200
300377, 93816830, 0, 600
300377, 93816840, 8.41, 1700
300377, 93816840, 8.41, 600
300377, 93816840, 0, 300
300377, 93816840, 8.41, 400
300377, 93816840, 0, 1100
300377, 93816840, 0, 1200
300377, 93816840, 8.41, 300
300377, 93816840, 8.41, 600
300377, 93816840, 8.41, 900
300377, 93816840, 8.41, 500
300377, 93816840, 8.41, 400
300377, 93816840, 0, 100
300377, 93816840, 0, 200
300377, 93816840, 0, 100
300377, 93816840, 0, 100
300377, 93816890, 0, 1000
300377, 93816890, 0, 1400
300377, 93816890, 0, 300
300377, 93816890, 0, 300
300377, 93816900, 0, 100
300377, 93816900, 0, 200
300377, 93816960, 0, 400
300377, 93816960, 0, 200
300377, 93816970, 0, 100
300377, 93816980, 0, 400
300377, 93816980, 0, 100
300377, 93817950, 8.41, 2000
300377, 93817950, 8.41, 400
300377, 93819580, 8.41, 300
300377, 93819850, 0, 100
300377, 93819850, 8.41, 100
300377, 93820920, 8.41, 600
300377, 93822830, 8.41, 200
300377, 93822920, 8.41, 100
300377, 93823620, 0, 200
300377, 93823960, 8.41, 600
300377, 93823960, 8.41, 500
300377, 93825630, 0, 3500
300377, 93829000, 0, 300
300377, 93829990, 8.41, 200
300377, 93832210, 8.42, 600
300377, 93832210, 8.42, 300
300377, 93834850, 8.42, 100
300377, 93834850, 8.42, 200
300377, 93834850, 8.42, 300
300377, 93834850, 8.42, 100
300377, 93834990, 8.42, 300
300377, 93834990, 0, 400
300377, 93837230, 8.41, 200
300377, 93837230, 8.41, 200
300377, 93837230, 8.41, 100
300377, 93837860, 8.42, 100
300377, 93840470, 0, 600
300377, 93841370, 8.42, 1600
300377, 93841370, 8.42, 100
300377, 93841370, 8.42, 100
300377, 93841370, 8.42, 100
300377, 93841960, 8.41, 100
300377, 93842990, 0, 800
300377, 93843840, 0, 1300
300377, 93844850, 0, 10000
300377, 93844930, 8.41, 100
300377, 93846710, 0, 100
300377, 93846830, 8.41, 800
300377, 93846830, 8.41, 100
300377, 93846830, 8.41, 100
300377, 93846830, 8.41, 300
300377, 93846830, 8.41, 100
300377, 93846840, 8.41, 300
300377, 93846840, 8.41, 100
300377, 93847360, 8.41, 200
300377, 93847970, 8.4, 200
300377, 93849830, 8.4, 600
300377, 93849830, 8.4, 500
300377, 93849840, 8.41, 100
300377, 93852140, 8.41, 200
300377, 93852140, 8.41, 800
300377, 93852140, 8.41, 400
300377, 93852830, 0, 400
300377, 93852830, 8.41, 100
300377, 93852830, 8.41, 600
300377, 93852830, 8.41, 300
300377, 93852830, 8.41, 200
300377, 93852830, 8.41, 1100
300377, 93852840, 8.41, 100
300377, 93852840, 8.41, 200
300377, 93852990, 8.41, 100
300377, 93852990, 8.41, 100
300377, 93852990, 8.41, 100
300377, 93853190, 8.41, 200
300377, 93853940, 8.4, 100
300377, 93853940, 8.4, 100
300377, 93854510, 8.41, 300
300377, 93855830, 0, 200
300377, 93855840, 8.41, 100
300377, 93855850, 8.41, 700
300377, 93855850, 8.41, 100
300377, 93856950, 8.41, 200
300377, 93858680, 8.4, 600
300377, 93858870, 8.41, 100
300377, 93858990, 8.4, 100
300377, 93900000, 8.4, 300
300377, 93901330, 8.4, 1500
300377, 93901330, 8.4, 400
300377, 93901330, 8.4, 400
300377, 93901330, 8.4, 900
300377, 93901330, 8.4, 1200
300377, 93901330, 8.4, 4000
300377, 93901330, 8.4, 1900
300377, 93901330, 8.4, 4700
300377, 93901610, 8.4, 300
300377, 93903060, 8.4, 100
300377, 93904020, 0, 1600
300377, 93904860, 8.41, 100
300377, 93905080, 8.42, 1000
300377, 93905660, 0, 7000
300377, 93905990, 8.41, 100
300377, 93906070, 0, 2600
300377, 93906370, 0, 400
300377, 93906450, 0, 100
300377, 93906450, 0, 200
300377, 93906650, 8.41, 100
300377, 93906650, 8.41, 100
300377, 93906650, 8.41, 100
300377, 93906650, 8.41, 200
300377, 93906650, 8.41, 100
300377, 93906650, 8.41, 100
300377, 93906940, 8.41, 100
300377, 93906950, 8.41, 200
300377, 93906950, 8.41, 100
300377, 93906960, 0, 200
300377, 93906960, 0, 100
300377, 93906990, 8.4, 100
300377, 93906990, 0, 100
300377, 93907010, 0, 100
300377, 93907050, 8.4, 100
300377, 93908990, 8.4, 1400
300377, 93911970, 8.4, 100
300377, 93912140, 0, 1200
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 300
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 200
300377, 93913270, 8.4, 200
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 300
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 200
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913270, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 200
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913280, 8.4, 100
300377, 93913290, 8.4, 100
300377, 93913290, 8.4, 100
300377, 93913290, 8.4, 100
300377, 93913290, 8.4, 100
300377, 93913290, 8.4, 100
300377, 93913290, 8.4, 100
300377, 93913300, 8.4, 100
300377, 93913300, 8.4, 100
300377, 93913300, 8.4, 100
300377, 93913300, 8.4, 100
300377, 93913310, 8.4, 200
300377, 93913310, 8.4, 300
300377, 93913310, 8.4, 100
300377, 93913310, 8.4, 100
300377, 93913320, 8.4, 100
300377, 93913320, 8.4, 200
300377, 93913330, 8.4, 200
300377, 93913340, 8.4, 1800
300377, 93913340, 8.4, 200
300377, 93913350, 8.4, 100
300377, 93913350, 8.4, 100
300377, 93915000, 8.39, 100
300377, 93915940, 0, 100
300377, 93915950, 0, 100
300377, 93915950, 0, 100
300377, 93915950, 0, 100
300377, 93915950, 0, 300
300377, 93915950, 0, 100
300377, 93915950, 0, 100
300377, 93915950, 0, 100
300377, 93915960, 0, 100
300377, 93915960, 0, 100
300377, 93915960, 0, 100
300377, 93915960, 0, 100
300377, 93915960, 0, 100
300377, 93915970, 0, 100
300377, 93915970, 0, 100
300377, 93915980, 0, 100
300377, 93915980, 0, 100
300377, 93917080, 8.4, 500
300377, 93918810, 0, 3500
300377, 93919830, 0, 400
300377, 93919830, 8.4, 300
300377, 93919830, 8.4, 300
300377, 93919830, 0, 700
300377, 93919830, 8.4, 100
300377, 93919830, 8.4, 500
300377, 93919830, 8.4, 100
300377, 93919830, 8.4, 500
300377, 93919830, 8.4, 300
300377, 93919830, 8.4, 200
300377, 93919870, 0, 500
300377, 93920060, 8.4, 100
300377, 93920920, 8.39, 200
300377, 93920920, 8.39, 400
300377, 93920920, 8.39, 100
300377, 93920930, 8.4, 900
300377, 93920930, 8.4, 200
300377, 93922450, 8.4, 400
300377, 93922460, 8.4, 100
300377, 93922470, 8.4, 100
300377, 93922470, 8.4, 100
300377, 93922470, 8.4, 100
300377, 93922470, 8.4, 100
300377, 93922470, 8.4, 100
300377, 93922470, 8.4, 100
300377, 93922480, 8.4, 100
300377, 93922480, 8.4, 100
300377, 93922480, 8.4, 100
300377, 93922490, 8.4, 300
300377, 93922490, 8.4, 100
300377, 93922490, 8.4, 100
300377, 93922490, 8.4, 100
300377, 93922490, 8.4, 100
300377, 93922500, 8.4, 100
300377, 93922500, 8.4, 100
300377, 93926980, 8.4, 100
300377, 93926980, 8.4, 300
300377, 93927820, 8.4, 400
300377, 93929990, 8.4, 200
300377, 93930360, 8.4, 300
300377, 93930360, 8.4, 400
300377, 93930360, 8.4, 100
300377, 93930360, 8.4, 400
300377, 93931680, 0, 1300
300377, 93935950, 8.4, 100
300377, 93936390, 8.4, 100
300377, 93936390, 8.4, 100
300377, 93936920, 8.4, 100
300377, 93936920, 8.4, 200
300377, 93937840, 8.4, 800
300377, 93937840, 8.4, 300
300377, 93938110, 8.4, 500
300377, 93938140, 8.4, 500
300377, 93938140, 8.4, 300
300377, 93938140, 8.4, 100
300377, 93940040, 8.39, 400
300377, 93940040, 0, 100
300377, 93940850, 8.39, 300
300377, 93940850, 8.39, 100
300377, 93941140, 0, 400
300377, 93941140, 0, 400
300377, 93941940, 8.39, 100
300377, 93943620, 0, 900
300377, 93943840, 0, 400
300377, 93944090, 8.39, 200
300377, 93944090, 8.39, 500
300377, 93944090, 0, 500
300377, 93944940, 8.39, 200
300377, 93946670, 0, 600
300377, 93947990, 8.39, 100
300377, 93948110, 8.39, 700
300377, 93948110, 8.39, 100
300377, 93951120, 0, 800
300377, 93952870, 0, 200
300377, 93953950, 8.38, 100
300377, 93955630, 8.39, 400
300377, 93955630, 8.39, 300
300377, 93955630, 8.39, 600
300377, 93955630, 8.39, 500
300377, 93955630, 8.39, 500
300377, 93955630, 8.39, 600
300377, 93955630, 8.39, 600
300377, 93955630, 8.39, 600
300377, 93955630, 8.39, 600
300377, 93955630, 8.39, 600
300377, 93955630, 8.39, 600
300377, 93955630, 8.39, 400
300377, 93955630, 8.39, 400
300377, 93955630, 8.4, 100
300377, 93955630, 8.4, 500
300377, 93955630, 8.4, 200
300377, 93955630, 8.4, 300
300377, 93955630, 8.4, 300
300377, 93955630, 8.4, 200
300377, 93955630, 8.4, 700
300377, 93955630, 8.4, 300
300377, 93955630, 8.4, 300
300377, 93955630, 8.4, 300
300377, 93955630, 8.4, 100
300377, 93958810, 0, 400
300377, 93958810, 0, 600
300377, 93958820, 0, 400
300377, 93958860, 0, 100
300377, 93959330, 8.39, 600
300377, 93959330, 8.39, 300
300377, 94000700, 8.39, 100
300377, 94001360, 0, 1200
300377, 94003000, 8.38, 900
300377, 94005190, 8.38, 100
300377, 94005190, 8.38, 300
300377, 94005200, 8.38, 300
300377, 94005200, 8.38, 1500
300377, 94005200, 8.38, 600
300377, 94005200, 8.38, 600
300377, 94005250, 8.38, 7300
300377, 94005250, 8.38, 20000
300377, 94005250, 8.38, 2000
300377, 94005250, 8.38, 100
300377, 94005330, 8.37, 300
300377, 94005330, 8.37, 600
300377, 94005330, 8.37, 200
300377, 94005330, 8.37, 800
300377, 94005330, 8.37, 200
300377, 94005340, 0, 800
300377, 94005340, 0, 800
300377, 94005340, 0, 2900
300377, 94005340, 0, 1400
300377, 94005340, 0, 2000
300377, 94005340, 0, 1900
300377, 94005340, 0, 800
300377, 94005350, 0, 5400
300377, 94006090, 8.37, 100
300377, 94006170, 0, 800
300377, 94006170, 0, 200
300377, 94008640, 8.37, 600
300377, 94009010, 8.37, 100
300377, 94009010, 8.37, 100
300377, 94010090, 8.37, 200
300377, 94010710, 0, 2700
300377, 94010760, 0, 3200
300377, 94010860, 0, 400
300377, 94010860, 8.37, 400
300377, 94012020, 8.37, 1000
300377, 94012020, 8.37, 100
300377, 94012030, 8.37, 403
300377, 94012040, 0, 100
300377, 94013040, 8.37, 600
300377, 94013850, 0, 100
300377, 94013850, 0, 500
300377, 94014010, 8.37, 100
300377, 94014050, 8.38, 100
300377, 94017160, 8.37, 200
300377, 94017560, 0, 400
300377, 94017560, 0, 1000
300377, 94017580, 8.37, 197
300377, 94017580, 8.36, 300
300377, 94017580, 8.36, 903
300377, 94019080, 0, 5000
300377, 94020200, 8.37, 1500
300377, 94020200, 8.37, 200
300377, 94020200, 0, 1500
300377, 94021810, 8.37, 100
300377, 94021810, 8.37, 200
300377, 94022860, 8.38, 400
300377, 94022860, 8.38, 200
300377, 94022860, 8.38, 200
300377, 94022860, 8.38, 600
300377, 94022860, 8.38, 400
300377, 94022860, 8.38, 100
300377, 94022860, 8.38, 600
300377, 94022860, 8.38, 400
300377, 94024060, 8.38, 100
300377, 94025980, 8.38, 200
300377, 94025980, 8.38, 200
300377, 94026550, 8.37, 400
300377, 94028740, 8.38, 400
300377, 94028860, 0, 200
300377, 94028910, 0, 1000
300377, 94028910, 0, 1400
300377, 94028910, 0, 300
300377, 94028910, 0, 300
300377, 94028910, 0, 100
300377, 94028910, 0, 200
300377, 94028930, 0, 100
300377, 94029200, 8.38, 100
300377, 94029280, 8.38, 100
300377, 94029280, 8.38, 100
300377, 94029280, 8.38, 400
300377, 94029390, 8.38, 100
300377, 94029390, 8.38, 500
300377, 94029390, 8.38, 600
300377, 94029390, 8.38, 600
300377, 94029390, 8.38, 500
300377, 94029390, 8.38, 200
300377, 94029750, 8.38, 100
300377, 94031910, 8.38, 100
300377, 94032250, 8.37, 900
300377, 94032250, 8.37, 1300
300377, 94032250, 8.37, 100
300377, 94032250, 8.37, 800
300377, 94032250, 8.37, 100
300377, 94032260, 8.37, 1500
300377, 94032260, 8.37, 2500
300377, 94032260, 8.37, 300
300377, 94032260, 8.37, 200
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 200
300377, 94032260, 8.37, 200
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 300
300377, 94032260, 8.37, 300
300377, 94032260, 8.37, 200
300377, 94032260, 8.37, 200
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 100
300377, 94032260, 8.37, 22700
300377, 94032260, 8.38, 200
300377, 94032260, 8.38, 500
300377, 94032260, 8.38, 300
300377, 94032260, 8.38, 400
300377, 94032260, 8.38, 600
300377, 94032260, 8.38, 300
300377, 94032260, 8.38, 200
300377, 94032260, 8.38, 200
300377, 94032260, 8.38, 400
300377, 94032260, 8.38, 600
300377, 94032260, 8.38, 300
300377, 94032260, 8.38, 400
300377, 94032260, 8.38, 200
300377, 94032260, 8.38, 600
300377, 94032260, 8.38, 500
300377, 94032260, 8.38, 300
300377, 94032260, 8.38, 500
300377, 94032260, 8.38, 500
300377, 94032260, 8.38, 600
300377, 94032260, 8.38, 500
300377, 94032260, 8.38, 500
300377, 94032260, 8.38, 100
300377, 94033060, 0, 800
300377, 94033060, 0, 100
300377, 94033060, 0, 200
300377, 94033100, 0, 100
300377, 94033390, 0, 100
300377, 94036370, 0, 100
300377, 94037280, 0, 100
300377, 94037850, 0, 300
300377, 94037870, 8.39, 100
300377, 94040180, 8.39, 200
300377, 94040190, 8.39, 100
300377, 94040200, 8.39, 100
300377, 94040200, 8.39, 100
300377, 94040210, 8.39, 100
300377, 94040210, 8.39, 100
300377, 94040220, 8.39, 100
300377, 94040230, 8.39, 100
300377, 94040240, 8.39, 100
300377, 94040250, 8.39, 100
300377, 94040250, 8.39, 200
300377, 94040260, 0, 5900
300377, 94040300, 8.39, 100
300377, 94040630, 8.39, 100
300377, 94041390, 8.39, 100
300377, 94041410, 8.39, 800
300377, 94041410, 8.39, 100
300377, 94041410, 8.39, 200
300377, 94041420, 8.39, 200
300377, 94042090, 8.39, 100
300377, 94042110, 8.39, 200
300377, 94046550, 8.39, 100
300377, 94046850, 0, 200
300377, 94047260, 0, 17100
300377, 94047520, 0, 1300
300377, 94052270, 0, 3100
300377, 94053510, 8.39, 1100
300377, 94055250, 8.38, 100
300377, 94055250, 8.38, 100
300377, 94055250, 8.38, 100
300377, 94057450, 0, 1100
300377, 94058840, 0, 100
300377, 94100260, 8.38, 100
300377, 94100260, 8.38, 100
300377, 94100260, 8.38, 100
300377, 94101750, 8.38, 300
300377, 94104850, 0, 1200
300377, 94106160, 8.38, 100
300377, 94106170, 0, 900
300377, 94106720, 8.38, 500
300377, 94106720, 8.38, 200
300377, 94106720, 8.38, 800
300377, 94106720, 8.38, 200
300377, 94106720, 8.38, 200
300377, 94106720, 8.38, 700
300377, 94106730, 0, 5900
300377, 94106760, 8.38, 100
300377, 94106760, 8.38, 200
300377, 94106760, 8.38, 100
300377, 94106760, 8.38, 100
300377, 94106760, 8.38, 400
300377, 94106760, 8.38, 800
300377, 94106760, 8.38, 1600
300377, 94106770, 8.38, 1000
300377, 94106770, 8.38, 1200
300377, 94107900, 8.38, 200
300377, 94107970, 0, 3500
300377, 94108260, 8.38, 300
300377, 94108350, 8.38, 400
300377, 94109020, 8.38, 300
300377, 94109020, 8.38, 100
300377, 94109020, 8.38, 1900
300377, 94109020, 8.38, 2300
300377, 94109020, 8.38, 400
300377, 94109020, 8.38, 300
300377, 94109020, 8.38, 400
300377, 94109020, 8.38, 3600
300377, 94109030, 8.38, 2500
300377, 94109030, 8.38, 1500
